id,text,text-fixed
3184_UK_UK_Approved_Document_B_vol_2,sided multi-storey car park (purpose group 7(b)).,"84kW/m2 if the purpose group of the building is ‘residential’ (purpose groups 1 or 2), ‘office’ (purpose group 3) or ‘assembly and recreation’ (purpose group 5) or if the building is an open-sided multi-storey car park (purpose group 7(b))."
3185_UK_UK_Approved_Document_B_vol_2,"168kW/m2 if the purpose group of the building is ‘shop and commercial’ (purpose group 4), ‘industrial’ (purpose group 6) or ‘storage and other non-residential’ (purpose group 7(a)).","168kW/m2 if the purpose group of the building is ‘shop and commercial’ (purpose group 4), ‘industrial’ (purpose group 6) or ‘storage and other non-residential’ (purpose group 7(a))."
3187_UK_UK_Approved_Document_B_vol_2,This method applies to small buildings intended to be used for ‘residential (other)’ purposes.,This method applies to small buildings intended to be used for ‘residential (other)’ purposes.
3188_UK_UK_Approved_Document_B_vol_2,The building should not exceed three storeys in height (excluding basements) or 24m in length.,The building should not exceed three storeys in height (excluding basements) or 24m in length.
3189_UK_UK_Approved_Document_B_vol_2,Each side of the building should meet the limits stated in Diagram 13.7.,Each side of the building should meet the limits stated in Diagram 13.7.
3190_UK_UK_Approved_Document_B_vol_2,Any small unprotected areas falling within the limits shown in Diagram 13.5 can be ignored.,Any small unprotected areas falling within the limits shown in Diagram 13.5 can be ignored.
3217_UK_UK_Approved_Document_B_vol_2,This method may be used for buildings or compartments intended for any use and for which method 1 is not appropriate.,This method may be used for buildings or compartments intended for any use and for which method 1 is not appropriate.
3218_UK_UK_Approved_Document_B_vol_2,"Except for an open-sided car park in purpose group 7(b) (see paragraph 11.2), the building should not exceed 10m in height.","Except for an open-sided car park in purpose group 7(b) (see paragraph 11.2), the building should not exceed 10m in height."
3219_UK_UK_Approved_Document_B_vol_2,Each side of the building should meet the limits in Table 13.1.,Each side of the building should meet the limits in Table 13.1.
3220_UK_UK_Approved_Document_B_vol_2,Areas falling within the limits in Diagram 13.5 can be ignored.,Areas falling within the limits in Diagram 13.5 can be ignored.
3248_UK_UK_Approved_Document_B_vol_2,Intermediate values may be obtained by interpolation.,Intermediate values may be obtained by interpolation.
3249_UK_UK_Approved_Document_B_vol_2,"For buildings fitted with an automatic sprinkler system, see paragraph 13.22.","For buildings fitted with an automatic sprinkler system, see paragraph 13.22."
3250_UK_UK_Approved_Document_B_vol_2,"For open-sided car parks in purpose group 7(b), the distances set out in column (1) may be used instead of those in column (2).","For open-sided car parks in purpose group 7(b), the distances set out in column (1) may be used instead of those in column (2)."
3251_UK_UK_Approved_Document_B_vol_2,"The total percentage of unprotected area is found by dividing the total unprotected area by the area of a rectangle that encloses all the unprotected areas, and multiplying the result by 100.","The total percentage of unprotected area is found by dividing the total unprotected area by the area of a rectangle that encloses all the unprotected areas, and multiplying the result by 100."
3253_UK_UK_Approved_Document_B_vol_2,"If a building is fitted throughout with a sprinkler system in accordance with Appendix E, either of the following is permitted.","If a building is fitted throughout with a sprinkler system in accordance with Appendix E, either of the following is permitted."
3254_UK_UK_Approved_Document_B_vol_2,"The boundary distance can be halved, to a minimum distance of 1m.","The boundary distance can be halved, to a minimum distance of 1m."
3255_UK_UK_Approved_Document_B_vol_2,The amount of unprotected area can be doubled.,The amount of unprotected area can be doubled.
3257_UK_UK_Approved_Document_B_vol_2,"If a building contains one or more atria, the recommendations in clause B8 of BS 9999 should be followed.","If a building contains one or more atria, the recommendations in clause B8 of BS 9999 should be followed."
3261_UK_UK_Approved_Document_B_vol_2,Provisions for the fire properties of roofs are given in other parts of this document.,Provisions for the fire properties of roofs are given in other parts of this document.
3262_UK_UK_Approved_Document_B_vol_2,"‘Roof covering’ describes one or more layers of material, but not the roof structure as a whole.","‘Roof covering’ describes one or more layers of material, but not the roof structure as a whole."
3263_UK_UK_Approved_Document_B_vol_2,Requirement B1 – for roofs that are part of a means of escape.,Requirement B1 – for roofs that are part of a means of escape.
3264_UK_UK_Approved_Document_B_vol_2,Requirement B2 – for the internal surfaces of rooflights as part of internal linings.,Requirement B2 – for the internal surfaces of rooflights as part of internal linings.
3265_UK_UK_Approved_Document_B_vol_2,Requirement B3 – for roofs that are used as a floor and for roofs passing over a compartment wall.,Requirement B3 – for roofs that are used as a floor and for roofs passing over a compartment wall.
3266_UK_UK_Approved_Document_B_vol_2,Section 13 – the circumstances in which a roof is subject to the provisions for space separation.,Section 13 – the circumstances in which a roof is subject to the provisions for space separation.
3268_UK_UK_Approved_Document_B_vol_2,"Separation distance is the minimum distance from the roof, or part of the roof, to the relevant boundary (paragraph 13.5).","Separation distance is the minimum distance from the roof, or part of the roof, to the relevant boundary (paragraph 13.5)."
3269_UK_UK_Approved_Document_B_vol_2,Table 14.1 sets out separation distances by the type of roof covering and the size and use of the building.,Table 14.1 sets out separation distances by the type of roof covering and the size and use of the building.
3271_UK_UK_Approved_Document_B_vol_2,"EC of 6 September 2000, implementing Council Directive 89/106/EEC, can be considered to fulfil all of the requirements for the performance characteristic ‘external fire performance’ without the need for testing, provided that any national provisions on the design and execution of works are fulfilled, and can be used without restriction.","EC of 6 September 2000, implementing Council Directive 89/106/EEC, can be considered to fulfil all of the requirements for the performance characteristic ‘external fire performance’ without the need for testing, provided that any national provisions on the design and execution of works are fulfilled, and can be used without restriction."
