example_id,content,processed_content,label,metadata
9dd51871-3235-4bbe-abdc-ab8d6dd3b1e6,"For example, the shutters should be used in the day and the windows opened only when it is cooler outside.","For example , the shutters should be used in the day and the windows opened only when it is cooler outside .",O O O O B-object O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '96_UK_DocO_Overheating'}
f0df1ef0-731e-41b8-b971-36951b915009,Frames should be mechanically fixed to the structure of the building in accordance with the manufacturers installation instructions.,Frames should be mechanically fixed to the structure of the building in accordance with the manufacturers installation instructions .,B-object O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '13_UK_DocQ_Security_Dwellings'}
a7d2ac72-8a5b-4432-8449-001439d3ab93,Guarding should be sized to prevent the passage of a 100mm sphere.,Guarding should be sized to prevent the passage of a 100mm sphere .,B-object O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '85_UK_DocO_Overheating'}
b850a570-c0bd-4cf0-8b46-338ff5d8aa78,NOTE: A system for purge ventilation should be provided in each habitable room to demonstrate compliance with Part F of the Building Regulations.,NOTE : A system for purge ventilation should be provided in each habitable room to demonstrate compliance with Part F of the Building Regulations .,O O O B-object I-object I-object I-object O O O O O B-object I-object O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '67_UK_DocO_Overheating'}
d04d6702-5170-4b50-9bda-7367a24e9322,"NOTE: The network distribution point could be in a cabinet, a box mounted on a wall or on a telegraph pole.","NOTE : The network distribution point could be in a cabinet , a box mounted on a wall or on a telegraph pole .",O O O B-object I-object I-object O O O O B-object O O B-object B-quality I-quality I-quality I-quality O O O B-object I-object O,{'ID': '5_UK_DocR_V1_InfrastructureForElectircalCommunications'}
ffbc85cb-4301-4bcb-9a56-7487c95cf16d,Only the proportion of openings which can be opened with a very low risk of occupants falling from height should be considered to form part of the overheating mitigation strategy.,Only the proportion of openings which can be opened with a very low risk of occupants falling from height should be considered to form part of the overheating mitigation strategy .,O O B-value O B-object O O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '83_UK_DocO_Overheating'}
d713514a-9398-45a2-9584-efecff6ebcc5,Reasonable provision must be made to resist unauthorised access to (a) any dwelling; and (b) any part of a building from which access can be gained to a flat within the building.,Reasonable provision must be made to resist unauthorised access to ( a ) any dwelling ; and ( b ) any part of a building from which access can be gained to a flat within the building .,O O O O O O B-quality I-quality I-quality O O O O O B-object O O O O O O B-object O O B-object O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '4_UK_DocQ_Security_Dwellings'}
ffc11c58-ff7e-45f4-a5c7-da59404e5659,"Reasonable provision shall be made in the design and installation of electrical installations in order to protect persons operating, maintaining or altering the installations from fire or injury.","Reasonable provision shall be made in the design and installation of electrical installations in order to protect persons operating , maintaining or altering the installations from fire or injury .",O O O O O O O B-property O B-property O B-object I-object O O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '1_UK_DocP_ElectricalSafety'}
aec934d9-6175-4624-9e8d-1ee6f71fb49d,Sufficient information about the overheating mitigation strategy and its maintenance requirements must be given to owners so that it can be used effectively.,Sufficient information about the overheating mitigation strategy and its maintenance requirements must be given to owners so that it can be used effectively .,B-quality B-object B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '92_UK_DocO_Overheating'}
4c83069b-8c22-43ad-92a0-354ecd0e40a1,"Sufficient information should be provided to ensure that people can operate, maintain or alter an electrical installation with reasonable safety.","Sufficient information should be provided to ensure that people can operate , maintain or alter an electrical installation with reasonable safety .",B-quality B-object O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '7_UK_DocP_ElectricalSafety'}
5ca6b3d3-fd21-4cc1-8dd8-185268db6615,The doorset should be manufactured from solid or laminated timber with a minimum density of 600kg/m3.,The doorset should be manufactured from solid or laminated timber with a minimum density of 600kg/m3 .,O B-object O O O O B-quality O B-quality B-object O O O B-property O B-value O,{'ID': '26_UK_DocQ_Security_Dwellings'}
92f99822-6896-4ade-abbe-7598f8225b9e,"The information should be provided in a clear manner, for a non-technical audience.","The information should be provided in a clear manner , for a non-technical audience .",O B-object O O B-quality I-quality I-quality I-quality I-quality O B-quality I-quality I-quality I-quality O,{'ID': '93_UK_DocO_Overheating'}
db734798-9e42-4fe1-900c-77d4e6131809,"The main doors for entering a dwelling (usually the front door) should have a door viewer unless other means exist to see callers, such as clear glass within the door or a window next to the doorset.","The main doors for entering a dwelling ( usually the front door ) should have a door viewer unless other means exist to see callers , such as clear glass within the door or a window next to the doorset .",O B-object I-object B-quality I-quality I-quality I-quality O O O B-object I-object O O O O B-object I-object O B-quality B-object B-quality I-quality I-quality I-quality O O O B-quality B-object O O B-object O O B-object B-quality I-quality I-quality I-quality O,{'ID': '11_UK_DocQ_Security_Dwellings'}
259c1614-77ef-4ae4-a401-83caa603e374,"The main doors for entering a dwelling (usually the front doorset) should be fitted with a multipoint locking system that meets the requirements of: PAS 3621 (key locking on both sides), or PAS 8621 (non-key locking on the internal face), or PAS 10621 (non-key locking on the internal face, but with an external locking override facility).","The main doors for entering a dwelling ( usually the front doorset ) should be fitted with a multipoint locking system that meets the requirements of : PAS 3621 ( key locking on both sides ) , or PAS 8621 ( non-key locking on the internal face ) , or PAS 10621 ( non-key locking on the internal face , but with an external locking override facility ) .",O B-object I-object B-quality I-quality I-quality I-quality O O O B-object I-object O O O O O O B-object I-object I-object O O O O O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '35_UK_DocQ_Security_Dwellings'}
9027959e-efc1-4d32-acbe-e0775d40f001,"The morticed bolts should have a minimum projection of 20mm, should be at least 100mm from the top and bottom corners of the door, and should avoid any door construction joints.","The morticed bolts should have a minimum projection of 20mm , should be at least 100mm from the top and bottom corners of the door , and should avoid any door construction joints .",O B-object I-object O O O O B-property O B-value O O O O O B-value B-property I-property I-property I-property I-property I-property I-property I-property I-property O O O B-quality I-quality I-quality I-quality I-quality O,{'ID': '38_UK_DocQ_Security_Dwellings'}
83344b26-7cf0-452a-9dac-c0288c46393d,"The non-primary doors for entering a dwelling (for example, back door or garage inter-connecting doors) should be fitted with a multipoint locking system that meets the requirements of: PAS 3621 (key locking on both sides), or PAS 8621 (non-key locking on the internal face), or PAS 10621 (non-key locking on the internal face, but with an external locking override facility).","The non-primary doors for entering a dwelling ( for example , back door or garage inter-connecting doors ) should be fitted with a multipoint locking system that meets the requirements of : PAS 3621 ( key locking on both sides ) , or PAS 8621 ( non-key locking on the internal face ) , or PAS 10621 ( non-key locking on the internal face , but with an external locking override facility ) .",O B-quality B-object B-quality I-quality I-quality I-quality O O O O O O O O O O O O O O O O B-object I-object I-object O O O O O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '37_UK_DocQ_Security_Dwellings'}
