example_id,content,processed_content,label,metadata
6bf41e87-d7c1-42a5-bf0d-67c711a21753,"Additionally, a sign identifying the floor reached should be provided on each landing in a location that can be easily seen from the lifting device and is designed so that it contrasts visually with its surrounding.","Additionally , a sign identifying the floor reached should be provided on each landing in a location that can be easily seen from the lifting device and is designed so that it contrasts visually with its surrounding .",O O O B-object B-quality I-quality I-quality I-quality O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O O B-quality O O B-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '105_UK_DocM_V2_AccessAndUseOfBuildings'}
984c252b-74f4-4d85-9080-1c8ae1851eca,"If performance requires thicker glass to be used, an equivalent window unit with standard thickness (6mm) glazing should be shown to meet the required standard.","If performance requires thicker glass to be used , an equivalent window unit with standard thickness ( 6mm ) glazing should be shown to meet the required standard .",O B-property O B-quality B-object O O O O O B-quality B-object I-object O B-property I-property O B-value O B-object O O B-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '113_UK_DocL_V1_ConsrvationOfFuelAndPower'}
cb531516-b36e-4155-a8fa-5114e3e71dbc,The insulant should be chosen to achieve the lowest practicable U-value.,The insulant should be chosen to achieve the lowest practicable U-value .,O B-object O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '129_UK_DocL_V1_ConsrvationOfFuelAndPower'}
88e23b46-22d9-4be6-87b7-40541f7995a9,"A building shall be provided with a permanently installed dry riser that is suitable for its purpose for transporting water for fire extinguishing: 1) in the premises above the entry level of the building, when the distance of the uppermost floor level from the entry level exceeds 24 metres; 2) in the premises below the entry level of the building, when the distance of the basement storey floor from the entry level exceeds 14 metres.","A building shall be provided with a permanently installed dry riser that is suitable for its purpose for transporting water for fire extinguishing : 1 ) in the premises above the entry level of the building , when the distance of the uppermost floor level from the entry level exceeds 24 metres ; 2 ) in the premises below the entry level of the building , when the distance of the basement storey floor from the entry level exceeds 14 metres .",O B-object O O O O O B-quality I-quality B-object I-object O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O O O O O B-object B-quality I-quality I-quality I-quality I-quality I-quality I-quality O O O B-property I-property I-property I-property I-property I-property I-property I-property I-property I-property O B-value I-value O O O O O B-object B-quality I-quality I-quality I-quality I-quality I-quality I-quality O O O B-property I-property I-property I-property I-property I-property I-property I-property I-property I-property O B-value I-value O,{'ID': '254_Finnish_FireSafety'}
e6fcc89d-b55e-4536-9a24-c3c5f4015a0d,"All technically, functionally and economically feasible measures to improve the fabric of the building served by the service should be implemented.","All technically , functionally and economically feasible measures to improve the fabric of the building served by the service should be implemented .",O B-object I-object I-object I-object I-object I-object I-object B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O O B-quality O,{'ID': '455_UK_DocM_V2_AccessAndUseOfBuildings'}
09e6b265-5610-4917-ac32-6b2c8f144fd6,"Windows, skylights and ventilators which can be opened by people in or about the building shall be so constructed or equipped that they may be opened, closed or adjusted safely.","Windows , skylights and ventilators which can be opened by people in or about the building shall be so constructed or equipped that they may be opened , closed or adjusted safely .",B-object I-object I-object I-object I-object B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '107_UK_DocK_ProtectionFromFalling'}
458f98c0-ce87-48da-9c61-42a80d5dd672,Intermittent extract fans should be fitted in all wet rooms.,Intermittent extract fans should be fitted in all wet rooms .,B-object I-object I-object O O O O O B-object I-object O,{'ID': '82_UK_DocF_V1_Ventilation'}
c8a048c6-8e7e-4b5a-ada5-02990b983401,"A natural ventilation system, a mechanical extract ventilation system or a mechanical supply and extract ventilation system shall not be designed to be combined in such a way that the directions of air flow between the rooms and in the ductworks may change when the air flows are being controlled.","A natural ventilation system , a mechanical extract ventilation system or a mechanical supply and extract ventilation system shall not be designed to be combined in such a way that the directions of air flow between the rooms and in the ductworks may change when the air flows are being controlled .",O B-quality B-object I-object O O B-quality B-object I-object I-object O O B-quality B-object I-object I-object I-object I-object O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '91_Finnish_Health-IndoorClimateAndVentilation'}
7d1ada0b-8dcc-4c01-84d7-78b80cb404c9,"If there are not enough associated parking spaces outside of the covered car park to meet the requirement to install electric vehicle charge points, then cable routes should be installed for associated parking spaces within the covered car park.","If there are not enough associated parking spaces outside of the covered car park to meet the requirement to install electric vehicle charge points , then cable routes should be installed for associated parking spaces within the covered car park .",O O O B-quality I-quality B-quality B-object I-object B-quality I-quality I-quality I-quality I-quality I-quality O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O O B-object I-object O O O O B-quality B-object I-object O O B-quality B-object I-object O,{'ID': '58_UK_DocS_InfrastructureForChargingOfElectricalVehicles'}
7c8f6c05-769d-46a8-9dc6-84b509bf8d9c,"The fire compartmenting requirement for the balcony slab of a glazed balcony of a building exceeding two storeys is EI 30; however, minor sealing parts and penetrations may be class E 15.","The fire compartmenting requirement for the balcony slab of a glazed balcony of a building exceeding two storeys is EI 30 ; however , minor sealing parts and penetrations may be class E 15 .",O B-property I-property I-property O O B-object I-object O O B-quality B-object O O B-object O B-value B-object O B-value I-value O O O B-quality B-object I-object O B-object O O B-property B-value I-value O,{'ID': '134_Finnish_FireSafety'}
aa774d9d-2414-4e6f-9c4e-9b7c5abde23b,The outputs of any renewable systems should be separately monitored.,The outputs of any renewable systems should be separately monitored .,O B-property O O B-quality B-object O O B-quality I-quality O,{'ID': '228_UK_DocM_V2_AccessAndUseOfBuildings'}
83344b26-7cf0-452a-9dac-c0288c46393d,"The non-primary doors for entering a dwelling (for example, back door or garage inter-connecting doors) should be fitted with a multipoint locking system that meets the requirements of: PAS 3621 (key locking on both sides), or PAS 8621 (non-key locking on the internal face), or PAS 10621 (non-key locking on the internal face, but with an external locking override facility).","The non-primary doors for entering a dwelling ( for example , back door or garage inter-connecting doors ) should be fitted with a multipoint locking system that meets the requirements of : PAS 3621 ( key locking on both sides ) , or PAS 8621 ( non-key locking on the internal face ) , or PAS 10621 ( non-key locking on the internal face , but with an external locking override facility ) .",O B-quality B-object B-quality I-quality I-quality I-quality O O O O O O O O O O O O O O O O B-object I-object I-object O O O O O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '37_UK_DocQ_Security_Dwellings'}
86a39a0b-093f-4920-9879-fe7b3ae6675a,"In principle, suitable sanitary accommodation should be available to everybody, including sanitary accommodation designed for wheelchair users, ambulant disabled people, people of either sex with babies and small children or people encumbered by luggage.","In principle , suitable sanitary accommodation should be available to everybody , including sanitary accommodation designed for wheelchair users , ambulant disabled people , people of either sex with babies and small children or people encumbered by luggage .",O O O B-quality B-object I-object O O B-quality I-quality I-quality O O O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '155_UK_DocM_V2_AccessAndUseOfBuildings'}
