id,text,text-fixed
2201_UK_UK_Approved_Document_B_vol_1,Any filters or other air cleaning equipment.,Any filters or other air cleaning equipment.
2202_UK_UK_Approved_Document_B_vol_1,"When smoke is detected, detectors should do one of the following.","When smoke is detected, detectors should do one of the following."
2204_UK_UK_Approved_Document_B_vol_1,B3Table 9.1 Maximum nominal internal diameter of pipes passing through a fire-separating elementONLINE VERSIONONLINE VERSIONONLINE VERSIONONLINE VERSION i. ii.,B3Table 9.1 Maximum nominal internal diameter of pipes passing through a fire-separating elementONLINE VERSIONONLINE VERSIONONLINE VERSIONONLINE VERSION i. ii.
2205_UK_UK_Approved_Document_B_vol_1,Cause the system to immediately shut down.,Cause the system to immediately shut down.
2206_UK_UK_Approved_Document_B_vol_1,Switch the ventilation system from recirculating mode to extraction to divert smoke to outside the building.,Switch the ventilation system from recirculating mode to extraction to divert smoke to outside the building.
2207_UK_UK_Approved_Document_B_vol_1,"In mixed use buildings, non-domestic kitchens, car parks and plant rooms should have separate and independent extraction systems.","In mixed use buildings, non-domestic kitchens, car parks and plant rooms should have separate and independent extraction systems."
2208_UK_UK_Approved_Document_B_vol_1,Extracted air should not be recirculated.,Extracted air should not be recirculated.
2209_UK_UK_Approved_Document_B_vol_1,"Under fire conditions, ventilation and air-conditioning systems should be compatible with smoke control systems and need to be considered in their respective design.","Under fire conditions, ventilation and air-conditioning systems should be compatible with smoke control systems and need to be considered in their respective design."
2212_UK_UK_Approved_Document_B_vol_1,"If air handling ducts pass through fire-separating elements, the fire performance of the elements should be maintained using one or more of the following four methods.","If air handling ducts pass through fire-separating elements, the fire performance of the elements should be maintained using one or more of the following four methods."
2213_UK_UK_Approved_Document_B_vol_1,"In most ductwork systems, a combination of the four methods is best.","In most ductwork systems, a combination of the four methods is best."
2214_UK_UK_Approved_Document_B_vol_1,Method 1 – thermally activated fire dampers.,Method 1 – thermally activated fire dampers.
2215_UK_UK_Approved_Document_B_vol_1,Method 2 – fire resisting enclosures.,Method 2 – fire resisting enclosures.
2216_UK_UK_Approved_Document_B_vol_1,Method 3 – protection using fire resisting ductwork.,Method 3 – protection using fire resisting ductwork.
2217_UK_UK_Approved_Document_B_vol_1,Method 4 – automatically activated fire and smoke dampers triggered by smoke detectors.,Method 4 – automatically activated fire and smoke dampers triggered by smoke detectors.
2218_UK_UK_Approved_Document_B_vol_1,Further information on fire resisting ductwork is given in the ASFP Blue Book.,Further information on fire resisting ductwork is given in the ASFP Blue Book.
2220_UK_UK_Approved_Document_B_vol_1,"Where ducts pass between fire-separating elements to serve multiple flats or dwellings, fire dampers or fire and smoke dampers should be actuated by both of the following.","Where ducts pass between fire-separating elements to serve multiple flats or dwellings, fire dampers or fire and smoke dampers should be actuated by both of the following."
2221_UK_UK_Approved_Document_B_vol_1,Smoke detector-controlled automatic release mechanisms.,Smoke detector-controlled automatic release mechanisms.
2222_UK_UK_Approved_Document_B_vol_1,Thermally actuated devices.,Thermally actuated devices.
2223_UK_UK_Approved_Document_B_vol_1,Kitchen extract 9.15 Methods 1 and 4 should not be used for extract ductwork serving kitchens.,Kitchen extract 9.15 Methods 1 and 4 should not be used for extract ductwork serving kitchens.
2224_UK_UK_Approved_Document_B_vol_1,The likely build-up of grease within the duct can adversely affect dampers.,The likely build-up of grease within the duct can adversely affect dampers.
2226_UK_UK_Approved_Document_B_vol_1,"Method 1 should not be used for extract ductwork passing through the enclosures of protected escape routes (Diagrams 9.3 and 9.4), as large volumes of smoke can pass thermal devices without triggering them.","Method 1 should not be used for extract ductwork passing through the enclosures of protected escape routes (Diagrams 9.3 and 9.4), as large volumes of smoke can pass thermal devices without triggering them."
2227_UK_UK_Approved_Document_B_vol_1,An ES classified fire and smoke damper which is activated by a suitable fire detection system (method 4) may also be used for protected escape routes.,An ES classified fire and smoke damper which is activated by a suitable fire detection system (method 4) may also be used for protected escape routes.
2253_UK_UK_Approved_Document_B_vol_1,Ventilation ducts which serve other parts of the building should not supply or extract air directly to or from a protected escape route.,Ventilation ducts which serve other parts of the building should not supply or extract air directly to or from a protected escape route.
2276_UK_UK_Approved_Document_B_vol_1,Ventilation ducts which serve other parts of the building should not supply or extract air directly to or from a protected escape route.,Ventilation ducts which serve other parts of the building should not supply or extract air directly to or from a protected escape route.
2279_UK_UK_Approved_Document_B_vol_1,B3ONLINE VERSIONONLINE VERSIONONLINE VERSIONONLINE VERSION Installation and specification of fire dampers 9.18 Both fire dampers and fire and smoke dampers should be all of the following.,Installation and specification of fire dampers 9.18 Both fire dampers and fire and smoke dampers should be all of the following.
2280_UK_UK_Approved_Document_B_vol_1,Sited within the thickness of the fire-separating elements.,Sited within the thickness of the fire-separating elements.
2282_UK_UK_Approved_Document_B_vol_1,"Sited such that, in a fire, expansion of the ductwork would not push the fire damper through the structure.","Sited such that, in a fire, expansion of the ductwork would not push the fire damper through the structure."
2283_UK_UK_Approved_Document_B_vol_1,"Access to the fire damper and its actuating mechanism should be provided for inspection, testing and maintenance.","Access to the fire damper and its actuating mechanism should be provided for inspection, testing and maintenance."
2284_UK_UK_Approved_Document_B_vol_1,Fire dampers should meet both of the following conditions.,Fire dampers should meet both of the following conditions.
2285_UK_UK_Approved_Document_B_vol_1,Conform to BS EN 15650.,Conform to BS EN 15650.
2286_UK_UK_Approved_Document_B_vol_1,"Have a minimum E classification of 60 minutes or to match the integrity rating of the fire resisting elements, whichever is higher.","Have a minimum E classification of 60 minutes or to match the integrity rating of the fire resisting elements, whichever is higher."
2287_UK_UK_Approved_Document_B_vol_1,Fire and smoke dampers should meet both of the following conditions.,Fire and smoke dampers should meet both of the following conditions.
2288_UK_UK_Approved_Document_B_vol_1,Conform to BS EN 15650.,Conform to BS EN 15650.
2289_UK_UK_Approved_Document_B_vol_1,"Have a minimum ES classification of 60 minutes or to match the integrity rating of the fire resisting elements, whichever is higher.","Have a minimum ES classification of 60 minutes or to match the integrity rating of the fire resisting elements, whichever is higher."
2290_UK_UK_Approved_Document_B_vol_1,Smoke detectors should be sited so as to prevent the spread of smoke as early as practicable by activating the fire and smoke dampers.,Smoke detectors should be sited so as to prevent the spread of smoke as early as practicable by activating the fire and smoke dampers.
2291_UK_UK_Approved_Document_B_vol_1,Smoke detectors and automatic release mechanisms used to activate fire dampers and/or fire and smoke dampers should conform to BS EN 54-7 and BS 5839-3 respectively.,Smoke detectors and automatic release mechanisms used to activate fire dampers and/or fire and smoke dampers should conform to BS EN 54-7 and BS 5839-3 respectively.
